AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
14.5,77.0,1008.9,False,19.4,311,1.1
14.5,77.0,1008.8,False,19.4,299,1.5
14.6,77.0,1008.8,False,19.4,264,1.4
14.5,77.0,1008.8,False,19.2,0,1.3
14.6,77.0,1008.9,False,19.2,317,1.0
14.5,77.0,1008.9,False,19.2,348,1.2
14.6,77.0,1008.9,False,19.3,302,1.4
14.6,77.0,1008.8,False,19.4,329,1.2
14.6,77.0,1008.8,False,19.4,301,2.4
14.6,77.0,1008.8,False,19.3,325,1.3
14.7,77.0,1008.7,False,19.2,339,1.7
14.6,76.0,1008.8,False,19.0,6,2.1
14.6,77.0,1008.8,False,19.1,326,2.1
14.6,77.0,1008.9,False,19.0,334,1.2
